ts,x,y,longitude,latitude,motion_score
2022-04-02 17:10:12+02:00,1923845.499711764,5099826.711563337,13.5785445166667,54.4381879666667,5.379857331263315
2022-04-02 17:10:22+02:00,1923851.8570677545,5099807.501896593,13.5786147833333,54.4380598833333,5.423531615910223
2022-04-02 17:10:32+02:00,1923857.9491022185,5099790.044335957,13.5786808333333,54.4379439166667,5.413830360927884
2022-04-02 17:10:42+02:00,1923860.7969003567,5099775.045071755,13.57872095,54.4378409833333,5.441500057772734
2022-04-02 17:10:52+02:00,1923868.4202703238,5099755.692984056,13.5788002333333,54.4377136333333,5.328330280834676
2022-04-02 17:11:02+02:00,1923877.4893094618,5099736.853649549,13.5788889,54.4375919333333,5.378008966453017
2022-04-02 17:11:12+02:00,1923885.8646296042,5099717.741819837,13.5789731,54.4374673333333,5.614259719676892
2022-04-02 17:11:22+02:00,1923895.655378543,5099700.849210816,13.5790641666667,54.4373605,5.731865822019351
2022-04-02 17:11:32+02:00,1923905.6671840784,5099682.617843387,13.5791585833333,54.4372444333333,5.792665123460017
2022-04-02 17:11:42+02:00,1923907.4546332352,5099664.221947018,13.5791959,54.4371158333333,5.780766496523845
2022-04-02 17:11:52+02:00,1923911.9624780132,5099653.394649208,13.57924195,54.4370449166667,5.655011129096469
2022-04-02 17:12:02+02:00,1923922.3031581107,5099634.935859728,13.5793389666667,54.4369276833333,5.779942231238743
2022-04-02 17:12:12+02:00,1923928.7775310928,5099613.296847923,13.5794133333333,54.43678245,5.956146472161318
2022-04-02 17:12:22+02:00,1923935.7718731563,5099595.351239581,13.5794863333333,54.43666425,5.925299543062279
2022-04-02 17:12:32+02:00,1923939.737364519,5099580.0864656195,13.5795346,54.4365609666667,5.968655555918278
2022-04-02 17:12:42+02:00,1923948.2709151728,5099561.458871485,13.57961925,54.4364400333333,5.960952347895049
2022-04-02 17:12:52+02:00,1923959.8134127266,5099542.465479318,13.5797253666667,54.43632065,5.941487646588335
2022-04-02 17:13:02+02:00,1923967.4348218695,5099525.275609116,13.5798017166667,54.4362087,6.3062752043177905
2022-04-02 17:13:12+02:00,1923972.464983946,5099508.447809522,13.5798595166667,54.43609575,6.246940989057639
2022-04-02 17:13:22+02:00,1923976.9914655434,5099499.172607889,13.5799036,54.4360359166667,6.26018251494934
2022-04-02 17:13:32+02:00,1923989.1254222048,5099477.4213978695,13.5800175666667,54.4358977,6.391230409797051
2022-04-02 17:13:42+02:00,1923995.4135253443,5099459.521728067,13.5800855833333,54.43577885,6.386022324381395
2022-04-02 17:13:52+02:00,1923999.2477889736,5099446.479072808,13.5801299333333,54.4356912166667,6.474882068345718
2022-04-02 17:14:02+02:00,1924009.52948374,5099426.694081663,13.5802283333333,54.43556445,6.465537263045876
2022-04-02 17:14:12+02:00,1924021.2012357581,5099406.099276544,13.5803375166667,54.4354338333333,6.342381553286195
2022-04-02 17:14:22+02:00,1924028.810968442,5099385.927158331,13.5804178166667,54.4353006166667,6.492194316312393
2022-04-02 17:14:32+02:00,1924038.316353409,5099367.565275873,13.5805088833333,54.4351829166667,6.6101917822425404
2022-04-02 17:14:42+02:00,1924043.662661114,5099353.293931668,13.5805654333333,54.4350886166667,6.596302238949094
2022-04-02 17:14:52+02:00,1924051.0425280326,5099333.737231609,13.5806433,54.4349594666667,6.661641463039435
2022-04-02 17:15:02+02:00,1924057.5423180454,5099324.41642281,13.5807012,54.4349020333333,6.3182801374297615
2022-04-02 17:15:12+02:00,1924070.5185978354,5099302.361897063,13.58082145,54.4347628166667,6.350517168160638
2022-04-02 17:15:22+02:00,1924078.2328306087,5099281.311269663,13.5809036666667,54.4346234833333,6.231332115412056
2022-04-02 17:15:32+02:00,1924086.4148058044,5099262.5745953275,13.5809860166667,54.4345012833333,6.014124769760716
